x,y,z,r,theta,SPL [dB]
171.42857142857144,91.83673469387759,242.8571428571429,124.39775788077644,138.28409669166265,65.8095795730737
171.42857142857144,91.83673469387759,268.57142857142856,144.60821850656282,145.07973336834357,62.28463541590325
171.42857142857144,91.83673469387759,294.2857142857143,166.3451848810515,150.15644122939332,51.8196479267457
171.42857142857144,91.83673469387759,320.0,189.0829267442527,154.03693048510428,52.054227875614856
171.42857142857144,112.24489795918362,-40.0,212.3121949824732,26.503313376314967,36.670468981045715
171.42857142857144,112.24489795918362,-14.285714285714285,189.64773675592087,29.97221987595286,56.134453377932694
171.42857142857144,112.24489795918362,11.42857142857143,167.86455538499555,34.36124431756657,53.98922092047775
171.42857142857144,112.24489795918362,37.14285714285714,147.35400514459477,40.013653348970536,61.098723353777594
171.42857142857144,112.24489795918362,62.85714285714286,128.72585478176526,47.393094617481104,69.47282978361241
171.42857142857144,112.24489795918362,88.57142857142858,112.91562126663791,57.0421506176188,69.18340182460567
171.42857142857144,112.24489795918362,114.28571428571428,101.25205352168096,69.34582703157616,74.00843098457652
171.42857142857144,112.24489795918362,140.0,95.27049983219209,83.97489106660149,63.53675446441248
171.42857142857144,112.24489795918362,165.71428571428572,96.0385699278468,99.41735194205582,69.78593366691683
171.42857142857144,112.24489795918362,191.42857142857144,103.40597018010111,113.61819620333121,73.91974453868545
171.42857142857144,112.24489795918362,217.14285714285717,116.12334564411172,125.32424438553025,62.55046192442088
171.42857142857144,112.24489795918362,242.8571428571429,132.6609102858395,134.42368124831822,68.67455810677919
171.42857142857144,112.24489795918362,268.57142857142856,151.77500390955387,141.3734779114848,64.72202824801938
171.42857142857144,112.24489795918362,294.2857142857143,172.61180575271925,146.7093701388298,59.59579216675608
171.42857142857144,112.24489795918362,320.0,194.61877642785578,150.86824680987124,32.224749475862254
171.42857142857144,132.65306122448976,-40.0,219.16562081244808,29.896834413029794,55.005534014511525
171.42857142857144,132.65306122448976,-14.285714285714285,197.29005363797015,33.62170013220292,49.262107486031695
171.42857142857144,132.65306122448976,11.42857142857143,176.45285535358252,38.249992783009425,60.785156228667184
171.42857142857144,132.65306122448976,37.14285714285714,157.0678326073908,44.06717571282983,66.476682703883
171.42857142857144,132.65306122448976,62.85714285714286,139.74064153683491,51.42018414395666,65.5396511631032
171.42857142857144,132.65306122448976,88.57142857142858,125.32772531990233,60.64998536780045,67.06155336936615
171.42857142857144,132.65306122448976,114.28571428571428,114.93075980862311,71.89580014072797,70.7421251721895
171.42857142857144,132.65306122448976,140.0,109.69762689368346,84.76967416289342,62.1650865108619
171.42857142857144,132.65306122448976,165.71428571428572,110.3653393127389,98.18583591400532,66.16629914197419
171.42857142857144,132.65306122448976,191.42857142857144,116.83276884811912,110.76875905678041,68.25557132774281
171.42857142857144,132.65306122448976,217.14285714285717,128.2253196970548,121.5761834367408,72.80218865530779
171.42857142857144,132.65306122448976,242.8571428571429,143.37370165304944,130.36526639649017,68.00055000406446
171.42857142857144,132.65306122448976,268.57142857142856,161.222681467513,137.34536302767418,26.726542380852987
171.42857142857144,132.65306122448976,294.2857142857143,180.97496150861465,142.87009031428803,56.840845676688545
171.42857142857144,132.65306122448976,320.0,202.07317819568678,147.27546760757156,57.88518939700319
171.42857142857144,153.0612244897959,-40.0,227.64809862957927,33.42355214499652,57.74211393331648
171.42857142857144,153.0612244897959,-14.285714285714285,206.67233179124383,37.353330602362135,61.24448163143309
171.42857142857144,153.0612244897959,11.42857142857143,186.88418238574704,42.14210904267523,60.61773394699992
171.42857142857144,153.0612244897959,37.14285714285714,168.70207913223888,48.0121470039637,68.1451673775388
171.42857142857144,153.0612244897959,62.85714285714286,152.70080013111604,55.202541136254844,48.808378797234504
171.42857142857144,153.0612244897959,88.57142857142858,139.63211019467457,63.90048581188882,41.85450177409556
171.42857142857144,153.0612244897959,114.28571428571428,130.38085370845013,74.10217091281068,63.565950837169005
171.42857142857144,153.0612244897959,140.0,125.79211743850503,85.44038997204986,55.10498951660517
171.42857142857144,153.0612244897959,165.71428571428572,126.37482180075604,97.14302720949456,62.93599942941376
171.42857142857144,153.0612244897959,191.42857142857144,132.06052907767287,108.28289256321729,71.67232484758968
171.42857142857144,153.0612244897959,217.14285714285717,142.23860261886983,118.16704904500975,41.59548510490984
171.42857142857144,153.0612244897959,242.8571428571429,156.03238698826115,126.52079812320679,57.15891977174694
171.42857142857144,153.0612244897959,268.57142857142856,172.5770566533455,133.3981212253528,66.6263521053335
171.42857142857144,153.0612244897959,294.2857142857143,191.15968235117313,139.0071598183275,61.58063220603053
171.42857142857144,153.0612244897959,320.0,211.24312251446824,143.58707659307862,60.3317346935269
171.42857142857144,173.46938775510205,-40.0,237.58520688154445,36.89728677844281,58.597978154390475
171.42857142857144,173.46938775510205,-14.285714285714285,217.56958989554036,40.966326717944824,51.910674122090555
171.42857142857144,173.46938775510205,11.42857142857143,198.8687289275838,45.82929314786442,66.13147240165141
171.42857142857144,173.46938775510205,37.14285714285714,181.88860663280653,51.649246663822794,68.61082471808105
171.42857142857144,173.46938775510205,62.85714285714286,167.15444379365653,58.57839960812445,56.55273756698608
171.42857142857144,173.46938775510205,88.57142857142858,155.30679288653596,66.70093671660057,54.339581661645504
171.42857142857144,173.46938775510205,114.28571428571428,147.04502961007526,75.94342159023402,68.30066479449425
171.42857142857144,173.46938775510205,140.0,142.99206456634673,85.98980642266366,53.19961242541712
171.42857142857144,173.46938775510205,165.71428571428572,143.50494522648506,96.28669208483278,51.59440046149588
171.42857142857144,173.46938775510205,191.42857142857144,148.5363829489547,106.1952769076872,69.64536105845914
171.42857142857144,173.46938775510205,217.14285714285717,157.65434911302765,115.20678815251439,71.31598307222299
171.42857142857144,173.46938775510205,242.8571428571429,170.20334752447766,123.0633438967563,68.33134227947002
171.42857142857144,173.46938775510205,268.57142857142856,185.48831284589244,129.73512311684894,55.4446608128562
171.42857142857144,173.46938775510205,294.2857142857143,202.89183787398903,135.3282318245998,64.32127125504263
171.42857142857144,173.46938775510205,320.0,221.91604387458398,140.00098319146247,59.92480941438874
171.42857142857144,193.8775510204082,-40.0,248.8027140204799,40.2123161996392,56.573871578727235
171.42857142857144,193.8775510204082,-14.285714285714285,229.76637356742182,44.35581739027516,61.9511233551211
171.42857142857144,193.8775510204082,11.42857142857143,212.1434215814462,49.21692849337799,62.35177285090474
171.42857142857144,193.8775510204082,37.14285714285714,196.31486239669744,54.90889418672674,68.33984673475301
171.42857142857144,193.8775510204082,62.85714285714286,182.74755280160963,61.52023995194166,61.570841616610004
171.42857142857144,193.8775510204082,88.57142857142858,171.977498213318,69.0723011240698,69.92965902436265
171.42857142857144,193.8775510204082,114.28571428571428,164.55485622745485,77.46501258542202,57.126170344844915
171.42857142857144,193.8775510204082,140.0,160.94343883475554,86.43771066279187,57.41638606746694
171.42857142857144,193.8775510204082,165.71428571428572,161.39928525079316,95.58732865551748,59.24393350632414
171.42857142857144,193.8775510204082,191.42857142857144,165.88886953189157,104.46194362351575,60.92544831226907
171.42857142857144,193.8775510204082,217.14285714285717,174.10041289228127,112.68446741075279,69.10637398716493
171.42857142857144,193.8775510204082,242.8571428571429,185.54039852158488,120.03100694575592,63.50946928523388
171.42857142857144,193.8775510204082,268.57142857142856,199.65463725500112,126.4330209299512,66.37124705620883
171.42857142857144,193.8775510204082,294.2857142857143,215.91933181374813,131.93129358980082,66.07225290445969
171.42857142857144,193.8775510204082,320.0,233.88627686112048,136.62287865003645,39.059688501208484
171.42857142857144,214.28571428571422,-40.0,261.135667297085,43.31517019036949,61.66087516740666
171.42857142857144,214.28571428571422,-14.285714285714285,243.0671361024793,47.476996188679834,48.29366215219383
171.42857142857144,214.28571428571422,11.42857142857143,226.48151701854258,52.27702127411894,65.21132182684994
171.42857142857144,214.28571428571422,37.14285714285714,211.72758778338599,57.789594990633034,62.67926812456896
171.42857142857144,214.28571428571422,62.85714285714286,199.21273625377034,64.05958698367121,52.14969241292911
171.42857142857144,214.28571428571422,88.57142857142858,189.38137744363613,71.07292992866847,45.579913357636514
171.42857142857144,214.28571428571422,114.28571428571428,182.667312179206,78.7251624162634,63.04378785781948
171.42857142857144,214.28571428571422,140.0,179.4208369579572,86.80497060716407,51.72363781724313
171.42857142857144,214.28571428571422,165.71428571428572,179.8298515547518,95.01313912892441,59.33814279540363
171.42857142857144,214.28571428571422,191.42857142857144,183.86996292300194,103.02137343031005,66.51167215523876
171.42857142857144,214.28571428571422,217.14285714285717,191.31126469708988,110.54612601914609,49.62949542079946
171.42857142857144,214.28571428571422,242.8571428571429,201.77781274036474,117.39969195410298,51.6519376153276
171.42857142857144,214.28571428571422,268.57142857142856,214.8278855459953,123.49999138436361,58.464968190732584
171.42857142857144,214.28571428571422,294.2857142857143,230.0221817165306,128.84889822055146,57.760953202738676
171.42857142857144,214.28571428571422,320.0,246.96525410408213,133.50010788011662,19.584426394113354
171.42857142857144,234.69387755102036,-40.0,274.4337246425042,46.18479129808362,42.9138667526525
171.42857142857144,234.69387755102036,-14.285714285714285,257.30072899143755,50.320172810094896,61.190912623948236
171.42857142857144,234.69387755102036,11.42857142857143,241.69383533198436,55.01691639633038,51.631350512974514
171.42857142857144,234.69387755102036,37.14285714285714,227.92675120537166,60.320586005307774,57.20179590679609
171.42857142857144,234.69387755102036,62.85714285714286,216.35098052049185,66.24762286709192,65.16106696772992
171.42857142857144,234.69387755102036,88.57142857142858,207.33388196074694,72.7657823656818,67.47968705255452
171.42857142857144,234.69387755102036,114.28571428571428,201.21972921470567,79.7764656218778,55.604675348008755
171.42857142857144,234.69387755102036,140.0,198.2772534133904,87.10909364215765,53.54912278216855
171.42857142857144,234.69387755102036,165.71428571428572,198.64744648917096,94.53720383048575,53.03988028819948
171.42857142857144,234.69387755102036,191.42857142857144,202.31212457925028,101.81635878693145,62.071773206008096
171.42857142857144,234.69387755102036,217.14285714285717,209.0981408010697,108.7298791048049,61.40097763186166
171.42857142857144,234.69387755102036,242.8571428571429,218.71515311187216,115.12265326173609,62.67452642798261
171.42857142857144,234.69387755102036,268.57142857142856,230.8095597990413,120.91191940174703,66.61345015012743
171.42857142857144,234.69387755102036,294.2857142857143,245.01476806122648,126.07798000679946,43.65056586881764
171.42857142857144,234.69387755102036,320.0,260.9863391466263,130.64535812935387,64.79749303673987
171.42857142857144,255.1020408163265,-40.0,288.5634903506481,48.81945367298007,63.8469739715609
171.42857142857144,255.1020408163265,-14.285714285714285,272.32092075658807,52.89484010081555,62.918337851425896
171.42857142857144,255.1020408163265,11.42857142857143,257.6255592515524,57.46061712791239,64.96344908396877
171.42857142857144,255.1020408163265,37.14285714285714,244.75625151817093,62.54187939562224,67.005856855326
171.42857142857144,255.1020408163265,62.85714285714286,234.01445578076795,68.1373806969765,63.89340603673749
171.42857142857144,255.1020408163265,88.57142857142858,225.70413676116726,74.2069137607219,66.31962368860495
171.42857142857144,255.1020408163265,114.28571428571428,220.10088179612146,80.66171182647248,46.59044223402332
171.42857142857144,255.1020408163265,140.0,217.41409329514173,87.36374031798698,46.32011455712805
171.42857142857144,255.1020408163265,165.71428571428572,217.7517548467952,94.13840794417747,55.617695984813096
171.42857142857144,255.1020408163265,191.42857142857144,221.10001016273347,100.79962033959441,63.90209100406882
171.42857142857144,255.1020408163265,217.14285714285717,227.3258701262457,107.17909628743999,31.450360926855065
171.42857142857144,255.1020408163265,242.8571428571429,236.2018986861461,113.14915792381952,67.5766001097458
171.42857142857144,255.1020408163265,268.57142857142856,247.44306746566568,118.63229800578276,65.18476052772621
171.42857142857144,255.1020408163265,294.2857142857143,260.7436582359912,123.59798901535267,51.435573752806036
171.42857142857144,255.1020408163265,320.0,275.80588819557244,128.05193674101085,51.880652789155675
171.42857142857144,275.51020408163265,-40.0,303.4087885366311,51.22836947836906,61.11016277961212
171.42857142857144,275.51020408163265,-14.285714285714285,288.00466815597537,55.21997459552893,63.74828431164702
171.42857142857144,275.51020408163265,11.42857142857143,274.1512972385735,59.6383701253386,66.50199411386085
171.42857142857144,275.51020408163265,37.14285714285714,262.09469215370177,64.4945577456713,58.62850076833206
171.42857142857144,275.51020408163265,62.85714285714286,252.0927815552967,69.77682839971098,61.031122372223585
171.42857142857144,275.51020408163265,88.57142857142858,244.39795897065352,75.44279461432174,53.777376746676254
171.42857142857144,275.51020408163265,114.28571428571428,239.23294749124287,81.4144107437033,57.0441618184436
171.42857142857144,275.51020408163265,140.0,236.76336912889658,87.57932029679561,50.661698456419074
171.42857142857144,275.51020408163265,165.71428571428572,237.07347328787407,93.80060600432007,46.433095902257335
171.42857142857144,275.51020408163265,191.42857142857144,240.15249216253906,99.93375524504596,62.26625578408296
171.42857142857144,275.51020408163265,217.14285714285717,245.89643394439918,105.84604299512215,64.97414497445872
171.42857142857144,275.51020408163265,242.8571428571429,254.12465827002694,111.43219969362237,52.83127083547682
171.42857142857144,275.51020408163265,268.57142857142856,264.6055113461084,116.6222586208411,50.59237809049361
171.42857142857144,275.51020408163265,294.2857142857143,277.08348977917274,121.38123814160306,42.28474050419631
171.42857142857144,275.51020408163265,320.0,291.302064807763,125.70320687980093,62.61657672570931
171.42857142857144,295.9183673469388,-40.0,318.86969786248187,53.42641609072264,56.927219901806154
171.42857142857144,295.9183673469388,-14.285714285714285,304.2493716234724,57.31836284306286,65.40824149882002
171.42857142857144,295.9183673469388,11.42857142857143,291.1699246681171,61.58121567155163,66.05891593268842
171.42857142857144,295.9183673469388,37.14285714285714,279.8474922324444,66.21655700460845,63.36725538641946
171.42857142857144,295.9183673469388,62.85714285714286,270.5027943773056,71.20691683377882,47.377903428243364
171.42857142857144,295.9183673469388,88.57142857142858,263.3464516614294,76.51083750293844,44.45763066585328
171.42857142857144,295.9183673469388,114.28571428571428,258.56023363810624,82.06049122492871,58.34225882499421
171.42857142857144,295.9183673469388,140.0,256.27696778077905,87.76373469794578,46.50733392592248
171.42857142857144,295.9183673469388,165.71428571428572,256.56348725105187,93.51151348992454,52.41181509316923
171.42857142857144,295.9183673469388,191.42857142857144,259.41127721346794,99.18961569285997,37.27815750336748
171.42857142857144,295.9183673469388,217.14285714285717,264.7376956162771,104.69184757316381,58.62059828997629
171.42857142857144,295.9183673469388,242.8571428571429,272.3973810345876,109.93101737081524,59.126343015847745
171.42857142857144,295.9183673469388,268.57142857142856,282.20040377075975,114.84516077121685,60.52855470623366
171.42857142857144,295.9183673469388,294.2857142857143,293.9323928420432,119.39847840577113,62.874957494012484
171.42857142857144,295.9183673469388,320.0,307.37254954681697,123.57821135973913,63.4369175402463
171.42857142857144,316.3265306122448,-40.0,334.8609587937679,55.43090431994385,62.51408792312307
171.42857142857144,316.3265306122448,-14.285714285714285,320.9698703035051,59.213427842826604,52.59417628865836
171.42857142857144,316.3265306122448,11.42857142857143,308.5999069031098,63.31836442340544,60.236827396663585
171.42857142857144,316.3265306122448,37.14285714285714,297.9405920954026,67.74120044809736,56.98859016344294
171.42857142857144,316.3265306122448,62.85714285714286,289.18115304303967,72.46168603396305,64.77517131583527
171.42857142857144,316.3265306122448,88.57142857142858,282.4983736449409,77.44084220315759,61.21037584374203
171.42857142857144,316.3265306122448,114.28571428571428,278.042032664781,82.62001141873841,58.93184964167234
171.42857142857144,316.3265306122448,140.0,275.9200277694273,87.92300941336127,45.55706250959471
171.42857142857144,316.3265306122448,165.71428571428572,276.1861700009465,93.26174461157848,51.36505114362169
171.42857142857144,316.3265306122448,191.42857142857144,278.8336210984855,98.54453473408773,58.699630972500074
171.42857142857144,316.3265306122448,217.14285714285717,283.7957451928898,103.68528779204576,61.40601607882335
171.42857142857144,316.3265306122448,242.8571428571429,290.95413848899517,108.61134741372497,61.29898387409909
171.42857142857144,316.3265306122448,268.57142857142856,300.15170397275926,113.26836476936316,63.27163536057781
171.42857142857144,316.3265306122448,294.2857142857143,311.2076944280464,117.62169598952951,59.42527360808419
171.42857142857144,316.3265306122448,320.0,323.93187821559263,121.65489467774545,64.6165355123319
171.42857142857144,336.73469387755097,-40.0,351.3101556877902,57.25966153569798,63.97551006343154
171.42857142857144,336.73469387755097,-14.285714285714285,338.0955802842544,60.92756179918851,61.70404695679727
171.42857142857144,336.73469387755097,11.42857142857143,326.3753457381638,64.87611526467695,63.92390952058142
171.42857142857144,336.73469387755097,37.14285714285714,316.3156021812028,69.09702415718138,47.16348871054243
171.42857142857144,336.73469387755097,62.85714285714286,308.07905323212066,73.56910156565327,63.305571607984334
171.42857142857144,336.73469387755097,88.57142857142858,301.8150010803547,78.25650798269218,57.59932924023132
171.42857142857144,336.73469387755097,114.28571428571428,297.6480063656752,83.10857121910033,57.66668409287259
171.42857142857144,336.73469387755097,140.0,295.6667473514386,88.06178039062273,46.79881774870977
171.42857142857144,336.73469387755097,165.71428571428572,295.9151301723006,93.04406862479338,47.2917440784926
171.42857142857144,336.73469387755097,191.42857142857144,298.38758690668027,97.9808127076751,58.79625779461424
171.42857142857144,336.73469387755097,217.14285714285717,303.02968295974824,102.80137397170084,61.43465756840534
171.42857142857144,336.73469387755097,242.8571428571429,309.7438852810032,107.44480113620001,52.75105020097443
171.42857142857144,336.73469387755097,268.57142857142856,318.3991349907358,111.86362848479723,58.299293267372406
171.42857142857144,336.73469387755097,294.2857142857143,328.8422005100899,116.02535530746103,55.36033917014528
171.42857142857144,336.73469387755097,320.0,340.9088228388632,119.91185243230805,64.64355921944006
171.42857142857144,357.1428571428571,-40.0,368.1559119587842,58.92994794752979,58.23858974762284
171.42857142857144,357.1428571428571,-14.285714285714285,355.5679561329612,62.48134077028738,51.060766860711404
171.42857142857144,357.1428571428571,11.42857142857143,344.44276204694825,66.27757591617059,50.99931863527126
171.42857142857144,357.1428571428571,37.14285714285714,334.92612648774,70.3081522239414,63.67175181403133
171.42857142857144,357.1428571428571,62.85714285714286,327.1584525290833,74.5520508205809,62.943958918232845
171.42857142857144,357.1428571428571,88.57142857142858,321.26662587010054,78.97674217455204,60.79633656452273
171.42857142857144,357.1428571428571,114.28571428571428,317.35514130747225,83.53840034556666,56.621867225632855
171.42857142857144,357.1428571428571,140.0,315.4976632404812,88.18365128893338,44.248258826199546
171.42857142857144,357.1428571428571,165.71428571428572,315.73044561098993,92.85285883110092,37.27975339229995
171.42857142857144,357.1428571428571,191.42857142857144,318.0488988203171,97.48453010018409,57.47263200038316
171.42857142857144,357.1428571428571,217.14285714285717,322.4080314996979,102.02006903304144,59.31458700376542
171.42857142857144,357.1428571428571,242.8571428571429,328.72667140011004,106.40799000630629,51.53368034115893
171.42857142857144,357.1428571428571,268.57142857142856,336.8945817072062,110.60688313424622,63.869364175899356
171.42857142857144,357.1428571428571,294.2857142857143,346.78111663864115,114.58680752373834,64.4984493965068
171.42857142857144,357.1428571428571,320.0,358.2440167123578,118.32920098461723,42.020587121793625
171.42857142857144,377.55102040816325,-40.0,385.3462232677979,60.45789071988234,63.47260615348234
171.42857142857144,377.55102040816325,-14.285714285714285,373.3383287383213,63.893239205470884,52.91684362801041
171.42857142857144,377.55102040816325,11.42857142857143,362.75853208860855,67.54277592615776,52.29264335704972
171.42857142857144,377.55102040816325,37.14285714285714,353.73499470738415,71.39486039673088,56.17500508517666
171.42857142857144,377.55102040816325,62.85714285714286,346.3893608899903,75.42927575754202,51.75975417180447
171.42857142857144,377.55102040816325,88.57142857142858,340.8301353673273,79.61671383579437,59.61939134620585
171.42857142857144,377.55102040816325,114.28571428571428,337.145698461121,83.91917400727026,52.1446160199332
171.42857142857144,377.55102040816325,140.0,335.39784105857854,88.29145376670117,36.9028764792072
171.42857142857144,377.55102040816325,165.71428571428572,335.61682103593336,92.68369013942863,48.68765811415596
171.42857142857144,377.55102040816325,191.42857142857144,337.7988133747183,97.04464717461794,53.39767968621007
171.42857142857144,377.55102040816325,217.14285714285717,341.90623722310426,101.32523275691015,46.97530805433284
171.42857142857144,377.55102040816325,242.8571428571429,347.87089669351093,105.4816592278021,57.38671820922036
171.42857142857144,377.55102040816325,268.57142857142856,355.59934682198855,109.4777683901769,39.051130639210754
171.42857142857144,377.55102040816325,294.2857142857143,364.979559884789,113.28627403349837,62.54238745958312
171.42857142857144,377.55102040816325,320.0,375.8878978987692,116.88893644828198,39.882604286498974
171.42857142857144,397.9591836734694,-40.0,402.83698231298695,61.85823250529445,57.129809065691084
171.42857142857144,397.9591836734694,-14.285714285714285,391.3661076759216,65.17961584531659,62.808367487637575
171.42857142857144,397.9591836734694,11.42857142857143,381.28686724743125,68.6889506527439,60.049662982766456
171.42857142857144,397.9591836734694,37.14285714285714,372.7121798558659,72.37416148151793,55.16530988370609
171.42857142857144,397.9591836734694,62.85714285714286,365.7478801989892,76.21617066691765,61.26715241543159
171.42857142857144,397.9591836734694,88.57142857142858,360.4873142106236,80.18867600626437,58.8573495899324
171.42857142857144,397.9591836734694,114.28571428571428,357.0058046070335,84.25861888450801,47.6355738411048
171.42857142857144,397.9591836734694,140.0,355.3556448391298,88.3874367781845,43.45641883356576
171.42857142857144,397.9591836734694,165.71428571428572,355.5623336273739,92.5330456227826,36.04401277652792
171.42857142857144,397.9591836734694,191.42857142857144,357.6226514772883,96.65232951005844,44.11356492871533
171.42857142857144,397.9591836734694,217.14285714285717,361.5049067223568,100.7037848015767,25.25311612657708
171.42857142857144,397.9591836734694,242.8571428571429,367.1513084528307,104.64992410197164,60.997229431667435
171.42857142857144,397.9591836734694,268.57142857142856,374.4820663162699,108.45910991443493,57.346484018709646
171.42857142857144,397.9591836734694,294.2857142857143,383.400575985447,112.10663166482095,63.28917977714835
171.42857142857144,397.9591836734694,320.0,393.7989770416294,115.57500801570362,62.530379552383636
171.42857142857144,418.36734693877554,-40.0,420.5907073474624,63.1442651145455,60.907357640352004
171.42857142857144,418.36734693877554,-14.285714285714285,409.61730801493985,66.35483716525522,62.96009900210365
171.42857142857144,418.36734693877554,11.42857142857143,399.9982299002901,69.73088087364191,57.772469708273235
171.42857142857144,418.36734693877554,37.14285714285714,391.8332270251163,73.26034249430431,60.96102369143975
171.42857142857144,418.36734693877554,62.85714285714286,385.21477211817717,76.92543652753312,57.41245636529616
171.42857142857144,418.36734693877554,88.57142857142858,380.2236348450657,80.70259901712713,57.67409548231102
171.42857142857144,418.36734693877554,114.28571428571428,376.92446632066805,84.56296329145464,53.633169482027455
171.42857142857144,418.36734693877554,140.0,375.3618828637756,88.4734049508402,38.15066380088866
171.42857142857144,418.36734693877554,165.71428571428572,375.5575613438624,92.39810158266403,46.80104343792117
171.42857142857144,418.36734693877554,191.42857142857144,377.50876763017175,96.30044386799375,54.927837032797136
171.42857142857144,418.36734693877554,217.14285714285717,381.18854438760997,100.145052751315,47.52015700686798
171.42857142857144,418.36734693877554,242.8571428571429,386.54752888439293,103.89963149455807,58.678908601216946
171.42857142857144,418.36734693877554,268.57142857142856,393.5171238720218,107.53642146467335,51.101287751926954
171.42857142857144,418.36734693877554,294.2857142857143,402.01356998735446,111.03312142866227,53.320703929933345
171.42857142857144,418.36734693877554,320.0,411.9424026572632,114.37324010161298,50.09752716585747
171.42857142857144,438.77551020408157,-40.0,438.57546460189775,64.32786742960604,59.49983668062359
171.42857142857144,438.77551020408157,-14.285714285714285,428.0633528686353,67.43146184520371,60.842023653253996
171.42857142857144,438.77551020408157,11.42857142857143,418.86809256267895,70.681230877358,61.18584571481244
171.42857142857144,438.77551020408157,37.14285714285714,411.07806174089126,74.06543002950046,58.62805121820852
171.42857142857144,438.77551020408157,62.85714285714286,404.7744009961486,77.56760685868446,51.5498669800985
171.42857142857144,438.77551020408157,88.57142857142858,400.02738348583785,81.16665636533233,50.41682944320799
171.42857142857144,438.77551020408157,114.28571428571428,396.89286760390655,84.83727309285453,41.1696599124043
171.42857142857144,438.77551020408157,140.0,395.40920342193664,88.55082055557384,37.83127312894837
171.42857142857144,438.77551020408157,165.71428571428572,395.5949657494148,92.27656891656463,35.93452831265304
171.42857142857144,438.77551020408157,191.42857142857144,397.44781378362455,95.9831801983032,42.76889694456963
171.42857142857144,438.77551020408157,217.14285714285717,400.94463634780874,99.64026767292071,55.69215490945255
171.42857142857144,438.77551020408157,242.8571428571429,406.04296217316994,103.21983966852292,45.60486312931921
171.42857142857144,438.77551020408157,268.57142857142856,412.68344021082294,106.69746347372188,57.33838525057645
171.42857142857144,438.77551020408157,294.2857142857143,420.793067311843,110.05304364417024,61.86254748571288
171.42857142857144,438.77551020408157,320.0,430.28878459793776,113.27118198427071,52.80576365695978
171.42857142857144,459.1836734693877,-40.0,456.7639647019334,65.41959780968132,62.011908228358706
171.42857142857144,459.1836734693877,-14.285714285714285,446.68010406620573,68.42044385100166,55.259480646121304
171.42857142857144,459.1836734693877,11.42857142857143,437.8759644768774,71.55085917653464,59.98729327871993
171.42857142857144,459.1836734693877,37.14285714285714,430.43008043595955,74.79958154882719,59.18491676884077
171.42857142857144,459.1836734693877,62.85714285714286,424.4139453425741,78.15146630098471,51.27657323541416
171.42857142857144,459.1836734693877,88.57142857142858,419.88901966827393,81.5875978845845,52.770335080438535
171.42857142857144,459.1836734693877,114.28571428571428,416.9038614048935,85.0857040990834,51.266777164867456
171.42857142857144,459.1836734693877,140.0,415.49165990453895,88.6208793572992,41.15384564347338
171.42857142857144,459.1836734693877,165.71428571428572,415.66844747435334,92.16657497188073,42.293434271105276
171.42857142857144,459.1836734693877,191.42857142857144,417.4322052511537,95.69576654459183,53.21192953674518
171.42857142857144,459.1836734693877,217.14285714285717,420.76297688310837,99.18217409986087,57.01503507125723
171.42857142857144,459.1836734693877,242.8571428571429,425.6239753935637,102.60139997039697,39.06666847679644
171.42857142857144,459.1836734693877,268.57142857142856,431.9635437437961,105.93186595088423,59.80456729464269
171.42857142857144,459.1836734693877,294.2857142857143,439.71773536800606,109.15546973546074,61.57932306956954
171.42857142857144,459.1836734693877,320.0,448.8132344864945,112.25792977669981,61.647624243217805
171.42857142857144,479.59183673469386,-40.0,475.13280985995317,66.42881103160106,61.1553634485201
171.42857142857144,479.59183673469386,-14.285714285714285,465.4470785425361,69.33133169448239,56.58943745240155
171.42857142857144,479.59183673469386,11.42857142857143,457.0046256021277,72.34909234406366,49.65533766329272
171.42857142857144,479.59183673469386,37.14285714285714,449.87545131879773,75.47140911891769,38.82319596996859
171.42857142857144,479.59183673469386,62.85714285714286,444.12280346367584,78.68438267894544,55.30214374895913
171.42857142857144,479.59183673469386,88.57142857142858,439.8007007647549,81.97103747421549,55.01904246244198
171.42857142857144,479.59183673469386,114.28571428571428,436.9515959571449,85.31169324237301,49.38454157442627
171.42857142857144,479.59183673469386,140.0,435.60439277561744,88.68456759864814,37.08460333126683
171.42857142857144,479.59183673469386,165.71428571428572,435.773020942009,92.06657469657019,44.228344535271084
171.42857142857144,479.59183673469386,191.42857142857144,437.45572751539856,95.43425242919,37.349966681093335
171.42857142857144,479.59183673469386,217.14285714285717,440.6351668565737,98.76472770501526,46.36641240897946
171.42857142857144,479.59183673469386,242.8571428571429,445.2792786387058,102.0366223111783,19.843784961421008
171.42857142857144,479.59183673469386,268.57142857142856,451.34285269502584,105.23081278860266,57.904925560178995
171.42857142857144,479.59183673469386,294.2857142857143,458.7696092292439,108.33098346604358,60.50941899478461
171.42857142857144,479.59183673469386,320.0,467.4945850011681,111.32394532933111,46.73348951744515
171.42857142857144,500.0,-40.0,493.6618689106204,67.36378222875776,49.01927098437207
171.42857142857144,500.0,-14.285714285714285,484.346814518991,70.17245294239633,59.400244333584055
171.42857142857144,500.0,11.42857142857143,476.2395212838316,73.08396067750152,58.7924794765549
171.42857142857144,500.0,37.14285714285714,469.4025729693054,76.08824501669976,52.4143889144661
171.42857142857144,500.0,62.85714285714286,463.8921408768928,79.17257048023806,57.37847448995584
171.42857142857144,500.0,88.57142857142858,459.7559245992178,82.32167616473373,47.218262050673104
171.42857142857144,500.0,114.28571428571428,457.03123637275405,85.51810463093338,33.69793445534476
